"","title","release_year","age_certification","runtime","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","drama","comedy","documentation","horror","crime","action","thriller","fantasy","romance","history","scifi","animation","reality","sport","family","music","war","western","isNotUS"
"1007","Miss Granny",-0.193728061526362,"",0.802115552881504,7.2,-0.228719668565286,-0.186552610019434,0.93998161519741,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"1008","Aziz Ansari: Buried Alive",-0.32021526982835,"",-0.858747973500164,7.2,-0.224272215054811,-0.199412652549033,0.539653237516113,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Print the Legend",-0.193728061526362,"",-0.0836783278553859,7,-0.242706456033945,-0.207289124722172,0.239406954255141,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1010","The Butterfly's Dream",-0.32021526982835,"PG-13",1.31882864997802,7.7,-0.0591446197158743,-0.197479999654698,0.839899520777085,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"1011","Tea Time",-0.193728061526362,"",-1.1909206787765,7.6,-0.255958052208014,-0.244544351899131,1.24022789845838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1012","Mitt",-0.193728061526362,"",-0.342034876403645,6.9,-0.237151677363718,-0.218544700697984,-0.160921423426156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1013","Trailer Park Boys - Live in F**kin' Dublin",-0.193728061526362,"",-0.78493181677209,6.2,-0.246318877456739,-0.246209593701168,-0.461167706687128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1014","Ungli",-0.193728061526362,"PG-13",0.433034769241133,5.8,-0.225034635656607,-0.231745084617781,-0.661331895527777,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1015","When Love Happens",-0.193728061526362,"",0.248494377420948,4.8,-0.259388944916095,-0.249613007603142,-1.46198865089037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1016","Marc Maron: Thinky Pain",-0.32021526982835,"",-0.452759111495757,7.3,-0.24338718871412,-0.232741798689073,0.739817426356761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Coming Soon",-0.193728061526362,"PG",1.17119633652187,7.3,0.049282481582369,-0.189968178971057,0.284443896744286,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1022","Born in Gaza",-0.193728061526362,"",-1.22782875714054,7.4,-0.255921746465072,-0.248239486992702,2.34113093708195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1023","Tiger & Bunny: The Rising",-0.193728061526362,"",0.211586299056911,6.7,-0.257528275590284,-0.224050938189391,-0.661331895527777,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"1024","My Own Man",-0.193728061526362,"",-0.748023738408053,6.4,-0.256502638352154,-0.242222737415999,0.339489048675464,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1025","SDU: Sex Duties Unit",-0.32021526982835,"",-0.305126798039608,5.9,-0.256094198744049,-0.221194501521663,-0.661331895527777,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1026","City of God: 10 Years Later",-0.32021526982835,"PG",-1.22782875714054,6.4,-0.248560757083448,-0.123370661939227,0.439571143095789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1027","October 1",-0.193728061526362,"PG-13",1.72481751198243,6.4,-0.25651171478789,-0.248883704624147,-0.26100351784648,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1028","The Amazing Praybeyt Benjamin",-0.193728061526362,"",0.100862063964799,4,-0.258789900157542,-0.24600295785712,-2.96322006719523,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"1030","Free to Play",-0.193728061526362,"",-1.00638028695631,7.6,-0.139471075976501,-0.203144252791554,0.539653237516113,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1031","Inkaar",-0.32021526982835,"R",1.13428825815784,6.1,-0.237088142313569,-0.230225703411543,-0.861496084368425,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1032","Dabbe 5: Curse of the Jinn",-0.193728061526362,"R",1.0973801797938,5.9,-0.226178266559301,-0.216587737704349,-1.1617423676294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1035","Bhaji in Problem",-0.32021526982835,"",0.543759004333244,7.1,-0.251292764239883,-0.242891265146744,1.54047418171935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1036","Dedh Ishqiya",-0.193728061526362,"R",1.68790943361839,7,-0.194882716142731,-0.235950731796648,0.0392427654144923,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"1037","She's The One",-0.32021526982835,"",0.285402455784985,6.3,-0.258653753621507,-0.249673782851391,-0.26100351784648,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1038","Wedding Association",-0.32021526982835,"PG-13",0.137770142328837,7,-0.0567212113744519,-0.214095952526119,-0.160921423426156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1039","Chelsea Handler: Uganda Be Kidding Me Live",-0.193728061526362,"",-1.15401260041246,5.8,-0.249858687393648,-0.232267751752727,-0.0608393290058315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Ghadi",-0.32021526982835,"PG-13",-0.0836783278553859,7.3,-0.250321585616167,-0.231307502830384,0.0392427654144923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1041","Swearnet: The Movie",-0.193728061526362,"R",0.359218612513059,6,-0.235427154573942,-0.207179729275323,-1.06166027320907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1042","E-Team",-0.193728061526362,"",-0.526575268223831,7.1,-0.252636076728761,-0.235829181300149,-0.461167706687128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1043","SampleThis",-0.32021526982835,"",-0.637299503315942,6.4,-0.256284803894498,-0.24337746713274,0.139324859834816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1045","Ghanchakkar",-0.32021526982835,"PG",1.28192057161399,5.8,-0.214705651789421,-0.21649049730715,-0.961578178788749,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1047","Giraffada",-0.193728061526362,"",-0.637299503315942,6.3,-0.25835423124223,-0.223309480160747,-0.661331895527777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1048","Pagpag: Siyam na Buhay",-0.32021526982835,"",0.100862063964799,5.4,-0.25760088707617,-0.232948434533122,0.539653237516113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1049","Anaamika",-0.193728061526362,"PG",0.802115552881504,5.5,-0.258100091041631,-0.253429693193212,-0.461167706687128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1050","The Midas Touch",-0.32021526982835,"",-0.120586406219423,5,-0.25883528233622,-0.242368598011798,-2.46280959509361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1053","It Takes a Man and a Woman",-0.32021526982835,"",0.654483239425356,6.7,-0.25726505895395,-0.242259202564949,1.34030999287871,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1054","Gori Tere Pyaar Mein",-0.32021526982835,"",1.76172559034647,4.9,-0.225515686750597,-0.209890305347251,-0.361085612266804,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1055","What the Fish",-0.32021526982835,"PG-13",-0.15749448458346,5.2,-0.258644677185771,-0.248859394524847,-0.961578178788749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1058","Heritages",-0.193728061526362,"",-0.231310641311534,7.3,-0.259370792044624,-0.25364848408691,-2.46280959509361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1059","Trailer Park Boys: Live at the North Pole",-0.193728061526362,"",-0.526575268223831,6.7,-0.250448655716466,-0.240204999174115,0.539653237516113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1060","One by Two",-0.193728061526362,"",1.35573672834206,3.9,-0.253770631195719,-0.237603818549035,-2.06248121741231,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1061","Romantik Komedi 2: Bekarlığa Veda",-0.32021526982835,"",0.100862063964799,5.1,-0.229854223032245,-0.2101212512906,-1.36190655647005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1063","The Land of Cards",-0.32021526982835,"",0.285402455784985,5.5,-0.256820313602903,-0.216842993746997,0.0392427654144923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1064","Gollu Aur Pappu",-0.193728061526362,"G",0.359218612513059,3.8,-0.259479709273452,-0.246343299247317,-1.76223493415134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1065","Bobby Jasoos",-0.193728061526362,"",0.691391317789393,5.5,-0.239402633426163,-0.242332132862848,-0.561249801107452,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1066","Refugiado",-0.193728061526362,"R",-0.268218719675571,6.4,-0.257174294596593,-0.242952040394993,-0.26100351784648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1067","Chhota Bheem Aur Hanuman",-0.32021526982835,"G",-1.30164491386861,7.3,-0.260233053439512,-0.246914586580863,-0.26100351784648,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"1068","That Thing Called Tadhana",-0.193728061526362,"",0.285402455784985,7.4,-0.251029547603549,-0.230164928163293,-0.0608393290058315,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1070","Must Be... Love",-0.32021526982835,"",0.100862063964799,6.4,-0.255740217750358,-0.236752965073542,-0.461167706687128,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1071","She's Dating the Gangster",-0.193728061526362,"",0.100862063964799,7,-0.250575725816766,-0.227162630899767,0.739817426356761,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1072","Swearnet Live",-0.193728061526362,"",-1.00638028695631,5.3,-0.255658529828737,-0.246938896680162,-1.06166027320907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1073","Himmatwala",-0.32021526982835,"",1.76172559034647,1.7,-0.182066788883973,-0.257963526712626,-3.16338425603588,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1074","Theeya Velai Seiyyanum Kumaru",-0.32021526982835,"",0.839023631245541,5.3,-0.260287512053926,-0.230067687766094,-0.861496084368425,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1075","A Fairly Odd Summer",-0.193728061526362,"G",-1.33855299223265,3.8,-0.255440695371082,-0.161063470903582,-0.561249801107452,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"1076","Deliha",-0.193728061526362,"PG-13",0.174678220692874,4.5,-0.221394984926606,-0.202500035160109,-0.7614139899481,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"1077","Four Sisters and a Wedding",-0.32021526982835,"",0.875931709609578,7.2,-0.253153433565694,-0.209768754850752,0.639735331936437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1078","D.L. Hughley: Clear",-0.193728061526362,"",-1.59690954078091,6.8,-0.258263466884873,-0.23056604480174,0.139324859834816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Cold Harbour",-0.193728061526362,"",-0.969472208592276,5.2,-0.258608371442828,-0.241493434437005,-2.26264540625296,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1080","Confusion Na Wa",-0.32021526982835,"",0.100862063964799,7,-0.260214900568041,-0.246865966382263,0.539653237516113,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1081","Flower Girl",-0.32021526982835,"",-0.305126798039608,6,-0.259579550066544,-0.257623185322429,-0.461167706687128,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1082","Blind Intersections",-0.32021526982835,"",-0.563483346587868,6.6,-0.258962352436519,-0.249916883844389,-1.96239912299199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1083","Doctor Bello",-0.32021526982835,"",-0.268218719675571,4.8,-0.26006967759627,-0.24335315703344,-0.461167706687128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1085","Sigaram Thodu",-0.193728061526362,"",1.65100135525436,6.1,-0.256366491816119,-0.246914586580863,-1.06166027320907,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1086","Starting Over Again",-0.193728061526362,"",1.02356402306573,8.3,-0.260423658589961,-0.240411635018163,0.739817426356761,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1087","Naan Sigappu Manithan",-0.193728061526362,"",2.16771445235088,6.5,-0.250648337302651,-0.235889956548399,-0.0608393290058315,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1089","The War Against Women",-0.32021526982835,"",-1.48618530568879,7.3,-0.259888148881557,-0.249394216709443,-0.160921423426156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1090","The Royal Bengal Tiger",-0.193728061526362,"",0.174678220692874,6.8,-0.252309325042277,-0.246100198254319,0.239406954255141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1091","Settai",-0.32021526982835,"",1.24501249324995,4.5,-0.255794676364772,-0.232486542646425,-1.36190655647005,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1094","Na Bangaaru Talli",-0.193728061526362,"",0.506850925969207,7.2,-0.25910757540829,-0.254061755775007,0.539653237516113,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"1095","Wyatt Cenac: Brooklyn",-0.193728061526362,"",-1.30164491386861,6.3,-0.258463148471058,-0.243304536834841,-0.26100351784648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","Mumbai Delhi Mumbai",-0.193728061526362,"PG",0.654483239425356,5.7,-0.257319517568364,-0.248239486992702,-0.160921423426156,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1105","Hunt for the Wilderpeople",0.0592463550776147,"PG-13",-0.0467702494913488,7.8,0.907359639596317,-0.124367376010519,1.24022789845838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1108","Hell or High Water",0.0592463550776147,"R",-0.00986217112731175,7.6,1.80296785937724,0.0778440299653035,0.842901983609695,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1111","Legend",-0.0672408532243735,"R",1.06047210142976,6.9,1.36050069369935,3.7825329925613,0.524640923353064,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1112","Blair Witch",0.0592463550776147,"R",-0.489667189859794,5,0.145302095229959,-0.02936350794686,-1.26182446204972,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1113","War Dogs",0.0592463550776147,"R",0.433034769241133,7.1,1.66393501677833,0.12825102086346,0.439571143095789,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1117","Blackhat",-0.0672408532243735,"R",1.13428825815784,5.4,0.267616143203769,0.204839988707513,-0.961578178788749,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1118","The Take",0.0592463550776147,"R",-0.378942954767682,6.3,0.133802251152873,-0.0517774195012852,-0.160921423426156,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1119","Nocturnal Animals",0.0592463550776147,"R",0.543759004333244,7.5,2.14364279827965,0.0297829636495785,1.04006370961773,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1120","Raw",0.0592463550776147,"R",-0.120586406219423,7,0.397118728280224,-0.0841584717686325,0.619718913052372,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1121","The Hateful Eight",-0.0672408532243735,"R",3.16423256817988,7.8,4.91426111233406,0.0572290657590643,1.2772582733939,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1132","Pan",-0.0672408532243735,"PG",0.322310534149022,5.7,0.318407877580545,0.0324692296222075,-0.461167706687128,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"1133","The Gift",-0.0672408532243735,"R",0.211586299056911,7,1.14721353034698,-0.0811561745051059,0.239406954255141,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1134","Wild Card",-0.0672408532243735,"R",-0.378942954767682,5.6,0.244135403955606,0.546761535359345,-0.861496084368425,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Hail, Caesar!",0.0592463550776147,"PG-13",0.137770142328837,6.3,0.954203124428079,-0.130031629147375,-0.561249801107452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1148","Crimson Peak",-0.0672408532243735,"R",0.617575161061318,6.5,1.06526239208966,0.0708791865159078,0.179357697602946,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"1151","Bāhubali: The Beginning",-0.0672408532243735,"",2.05699021725876,8,0.829610891084618,0.430376934961503,1.14014580403806,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"1153","Ouija: Origin of Evil",0.0592463550776147,"PG-13",-0.120586406219423,5.3,-0.260505346511582,0.275740393315409,-0.361085612266804,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1156","Sinister 2",-0.0672408532243735,"R",-0.194402562947497,5.3,0.232336037499242,0.158541404591024,-0.661331895527777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1157","The Edge of Seventeen",0.0592463550776147,"R",0.100862063964799,7.3,0.865816793234182,0.114297023865369,0.739817426356761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","London Has Fallen",0.0592463550776147,"R",-0.120586406219423,5.9,1.16815286758915,0.313651993173464,-0.316048669777659,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1161","A Silent Voice: The Movie",0.0592463550776147,"PG-13",1.02356402306573,8.1,0.444379729155827,1.711883819551,1.94980994789848,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1164","Kung Fu Panda 3",0.0592463550776147,"PG",-0.268218719675571,7.1,1.15244155733072,0.841254078277247,0.39053091682983,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"1165","Hush",0.0592463550776147,"R",-0.748023738408053,6.6,0.861895772996375,-0.0147652933173239,0.239406954255141,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1167","Mr. Right",0.0592463550776147,"R",-0.452759111495757,6.3,0.247312156463088,-0.0600306982135707,-0.0218073121819054,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1168","The Boy",0.0592463550776147,"PG-13",-0.194402562947497,6,0.564061610766294,0.0975473654477997,-0.561249801107452,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Steve Jobs",-0.0672408532243735,"R",0.839023631245541,7.2,1.26466260876647,-0.109100633650238,0.339489048675464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1177","The Conjuring 2",0.0592463550776147,"R",1.17119633652187,7.3,2.13738913405778,1.82205718957774,0.82288556472563,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1179","Home",-0.0672408532243735,"PG",-0.305126798039608,6.6,0.66500972901835,0.344671679880022,0.339489048675464,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"1180","Chappie",-0.0672408532243735,"R",0.654483239425356,6.8,2.00260406338317,1.16136946585715,0.339489048675464,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"1181","Gantz:O",0.0592463550776147,"NC-17",-0.268218719675571,7.1,-0.124867090877818,0.0850276643083974,0.839899520777085,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
"1183","In a Valley of Violence",0.0592463550776147,"R",0.0639539856007624,6,-0.088225519812942,-0.099984346412809,-0.361085612266804,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1184","A Monster Calls",0.0592463550776147,"PG-13",0.211586299056911,7.4,0.536405711079725,0.767643097597421,0.739817426356761,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"1186","Christine",0.0592463550776147,"R",0.765207474517467,6.9,-0.123088109473628,-0.130335505388622,0.339489048675464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","Loving",0.0592463550776147,"PG-13",0.765207474517467,7,0.0509979279364095,-0.0627048091365499,0.239406954255141,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1190","The Danish Girl",-0.0672408532243735,"R",0.617575161061318,7.1,1.40568319079148,-0.00551530053374611,1.14014580403806,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1196","Under the Shadow",0.0592463550776147,"PG-13",-0.674207581679979,6.8,-0.0124372814201468,-0.145188976060806,0.0392427654144923,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"1199","The DUFF",-0.0672408532243735,"PG-13",-0.0467702494913488,6.4,0.589675312412338,0.0598667115330937,0.339489048675464,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1201","Unfriended",-0.0672408532243735,"R",-0.748023738408053,5.5,0.40977127969574,0.055989250694774,-0.961578178788749,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Closet Monster",0.0592463550776147,"",-0.452759111495757,7,-0.18577905109986,-0.1331554769074,0.639735331936437,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1203","Self/less",-0.0672408532243735,"PG-13",0.580667082697281,6.5,0.636527873679836,0.0379025368157151,-0.0538335823964091,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"1205","The Fundamentals of Caring",0.0592463550776147,"R",-0.194402562947497,7.3,0.393696912007879,-0.0831131374987406,0.865920865326369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Hello, My Name Is Doris",-0.0672408532243735,"R",-0.268218719675571,6.6,-0.0690016289248054,-0.100823044838652,-0.0608393290058315,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1207","Spectral",0.0592463550776147,"PG-13",0.248494377420948,6.3,0.275312960707612,0.107453730912472,-0.0308147006797349,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"1209","Other People",0.0592463550776147,"",-0.194402562947497,6.8,-0.156925061896184,-0.193505298419179,-0.0608393290058315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","Circle",-0.0672408532243735,"",-0.563483346587868,6,0.219810556184026,-0.0864436211028146,-0.461167706687128,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1215","Batman: The Killing Joke",0.0592463550776147,"R",-0.969472208592276,6.4,0.250216615898501,0.0476995068335387,0.154337173997865,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1217","He Never Died",-0.0672408532243735,"R",-0.120586406219423,6.3,-0.0756183505761046,-0.137130178142919,-0.361085612266804,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1218","American Ultra",-0.0672408532243735,"R",-0.231310641311534,6.1,0.555520684739034,-0.0132459121110858,-0.361085612266804,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"1221","13th",0.0592463550776147,"",-0.0836783278553859,8.2,0.0598565292144177,-0.159811500789642,1.54047418171935,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1224","Before I Wake",0.0592463550776147,"PG-13",-0.194402562947497,6.2,0.159987768250264,0.940342043023274,-0.0608393290058315,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1225","Blue Jay",0.0592463550776147,"",-0.78493181677209,7.2,-0.103119950855167,-0.170082517743812,0.539653237516113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1227","Advantageous",-0.0672408532243735,"",-0.378942954767682,6.2,-0.211746733739595,-0.188716208857117,-0.461167706687128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1228","Into the Inferno",0.0592463550776147,"",0.174678220692874,7.2,-0.181658349275868,-0.143730370102818,0.539653237516113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1230","Collateral Beauty",0.0592463550776147,"PG-13",-0.194402562947497,6.7,0.644469754948542,0.0435911000518707,0.839899520777085,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1232","Beasts of No Nation",-0.0672408532243735,"R",1.28192057161399,7.7,0.472362380528879,-0.138552318951958,1.14014580403806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1233","ARQ",0.0592463550776147,"R",-0.526575268223831,6.3,0.0944014436243552,-0.0202472207094312,-0.361085612266804,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"1234","The Forest",0.0592463550776147,"R",-0.268218719675571,4.8,0.125742376219603,0.138339712072881,-1.26182446204972,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1237","What Happened, Miss Simone?",-0.0672408532243735,"",-0.0467702494913488,7.6,-0.134651488600864,-0.190065419368256,1.04006370961773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1240","The Bye Bye Man",0.0592463550776147,"PG-13",-0.231310641311534,4.3,-0.0430884048994845,0.0797159076113889,-1.26182446204972,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1242","Ip Man 3",-0.0672408532243735,"PG-13",0.100862063964799,7,0.238435402313609,0.197255237725972,0.539653237516113,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"1247","The Space Between Us",0.0592463550776147,"PG-13",0.691391317789393,6.4,0.21775020527203,0.0169715413185784,0.639735331936437,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"1248","Demonic",-0.0672408532243735,"R",-0.711115660044016,5.3,-0.125484288507843,-0.159240213456097,-1.1617423676294,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1249","Winter on Fire: Ukraine's Fight for Freedom",-0.0672408532243735,"",-0.15749448458346,8.3,-0.0903947879537657,-0.170994146467555,1.54047418171935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1250","Mascots",0.0592463550776147,"",-0.489667189859794,5.8,-0.193121887610012,-0.158365049881303,-1.06166027320907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","The Siege of Jadotville",0.0592463550776147,"",0.211586299056911,7.2,0.0970880686021118,-0.127284587926496,0.739817426356761,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
